timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.78483E+12,760,HTTP Request- ECommerce,200,OK,Thread Group 1-5,text,TRUE,,17444,372,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=ab306906-86c3-11f1-bf5d-83bb1239deb3&vid=&g=b,513,0,0
1.78483E+12,513,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-5,text,TRUE,,1503,148,3,3,https://www.walmart.com/cp/dorm-room-essentials/1225229,513,0,0
1.78483E+12,246,HTTP Request- ECommerce-1,200,OK,Thread Group 1-5,text,TRUE,,15941,224,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=ab306906-86c3-11f1-bf5d-83bb1239deb3&vid=&g=b,246,0,0
1.78483E+12,1025,HTTP Request- ECommerce,200,OK,Thread Group 1-6,text,TRUE,,17446,372,2,2,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=ab93d2e9-86c3-11f1-a260-fdd7fad70126&vid=&g=b,919,0,0
1.78483E+12,919,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-6,text,TRUE,,1504,148,2,2,https://www.walmart.com/cp/dorm-room-essentials/1225229,919,0,0
1.78483E+12,106,HTTP Request- ECommerce-1,200,OK,Thread Group 1-6,text,TRUE,,15942,224,2,2,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=ab93d2e9-86c3-11f1-a260-fdd7fad70126&vid=&g=b,106,0,0
1.78483E+12,1335,HTTP Request- ECommerce,200,OK,Thread Group 1-7,text,TRUE,,17449,372,2,2,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=abc25996-86c3-11f1-8f34-e549a6eb46c9&vid=&g=b,1212,0,0
1.78483E+12,1212,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-7,text,TRUE,,1507,148,2,2,https://www.walmart.com/cp/dorm-room-essentials/1225229,1212,0,0
1.78483E+12,122,HTTP Request- ECommerce-1,200,OK,Thread Group 1-7,text,TRUE,,15942,224,2,2,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=abc25996-86c3-11f1-8f34-e549a6eb46c9&vid=&g=b,122,0,0
1.78483E+12,724,HTTP Request- ECommerce,200,OK,Thread Group 1-6,text,TRUE,,17446,372,2,2,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=abfa2b8b-86c3-11f1-841b-ce10fb54f315&vid=&g=b,507,0,0
1.78483E+12,507,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-6,text,TRUE,,1504,148,2,2,https://www.walmart.com/cp/dorm-room-essentials/1225229,507,0,0
1.78483E+12,216,HTTP Request- ECommerce-1,200,OK,Thread Group 1-6,text,TRUE,,15942,224,2,2,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=abfa2b8b-86c3-11f1-841b-ce10fb54f315&vid=&g=b,216,0,0
1.78483E+12,596,HTTP Request- ECommerce,200,OK,Thread Group 1-7,text,TRUE,,17444,372,1,1,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=ac1d59ae-86c3-11f1-858c-7e93591bb36f&vid=&g=b,455,0,0
1.78483E+12,455,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-7,text,TRUE,,1503,148,1,1,https://www.walmart.com/cp/dorm-room-essentials/1225229,455,0,0
1.78483E+12,140,HTTP Request- ECommerce-1,200,OK,Thread Group 1-7,text,TRUE,,15941,224,1,1,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=ac1d59ae-86c3-11f1-858c-7e93591bb36f&vid=&g=b,140,0,0
1.78483E+12,830,HTTP Request- ECommerce,200,OK,Thread Group 1-7,text,TRUE,,17443,372,1,1,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=ac754035-86c3-11f1-a980-5db0f5a2e642&vid=&g=b,709,0,0
1.78483E+12,709,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-7,text,TRUE,,1503,148,1,1,https://www.walmart.com/cp/dorm-room-essentials/1225229,709,0,0
1.78483E+12,121,HTTP Request- ECommerce-1,200,OK,Thread Group 1-7,text,TRUE,,15940,224,1,1,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=ac754035-86c3-11f1-a980-5db0f5a2e642&vid=&g=b,121,0,0
1.78483E+12,705,HTTP Request- ECommerce,200,OK,Thread Group 1-7,text,TRUE,,17444,372,1,1,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=acf389da-86c3-11f1-b61a-4ea41c6ab088&vid=&g=b,600,0,0
1.78483E+12,600,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-7,text,TRUE,,1503,148,1,1,https://www.walmart.com/cp/dorm-room-essentials/1225229,600,0,0
1.78483E+12,102,HTTP Request- ECommerce-1,200,OK,Thread Group 1-7,text,TRUE,,15941,224,1,1,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=acf389da-86c3-11f1-b61a-4ea41c6ab088&vid=&g=b,102,0,0
